customerID,Segment,ChurnProb,CLV,InterventionScore,RFM_Score,Contract,tenure,MonthlyCharges
8380-MQINP,Champions,0.37,505.76,2.18,6,Two year,55,20.3
1468-DEFNC,Champions,0.28,654.9,2.17,8,Two year,64,24.4
5006-MXVRN,Champions,0.35,523.08,2.15,5,Two year,39,20.7
1971-DTCZB,Champions,0.07,2671.76,2.15,14,Two year,72,90.95
1400-MMYXY,Low Priority,98.07,0.62,2.15,11,Month-to-month,3,105.9
1790-NESIO,Champions,0.36,511.96,2.15,4,Two year,13,20.4
5171-EPLKN,Champions,0.37,493.02,2.15,5,Two year,27,19.85
6283-GITPX,Champions,0.08,2305.19,2.13,13,Two year,71,76.9
3006-XIMLN,Low Priority,97.84,0.62,2.13,9,Month-to-month,2,94.2
6702-OHFWR,Low Priority,95.3,0.63,2.13,6,Month-to-month,1,43.3
4940-KHCWD,Champions,0.16,1129.19,2.12,9,Two year,60,37.7
4897-QSUYC,Low Priority,90.07,0.66,2.1,3,Month-to-month,1,20.15
4006-HKYHO,Champions,0.07,2599.21,2.1,14,Two year,63,86.7
2525-GVKQU,Champions,0.34,524.54,2.1,6,Two year,60,20.6
8559-WNQZS,Champions,0.34,520.56,2.09,3,Two year,1,20.45
4825-FUREZ,Champions,0.34,514.49,2.08,6,Two year,42,20.25
3129-AAQOU,Champions,0.25,708.35,2.07,6,Two year,19,25.6
8626-PTQGE,Champions,0.1,1799.75,2.06,12,Two year,69,60.05
5997-OPVFA,Champions,0.07,2669.75,2.06,14,Two year,72,89.05
0988-AADSA,Champions,0.07,2423.75,2.06,14,Two year,72,80.85
3796-ENZGF,Champions,0.09,2015.75,2.05,12,Two year,63,67.25
4735-BJKOU,Champions,0.34,513.8,2.05,5,Two year,40,20.15
0744-BIKKF,Champions,0.07,2597.76,2.04,14,Two year,72,86.65
5550-VFRLC,Low Priority,97.21,0.6,2.04,6,Month-to-month,1,69.85
1087-GRUYI,Champions,0.33,523.93,2.04,5,Two year,38,20.4
4871-JTKJF,Low Priority,97.21,0.59,2.03,6,Month-to-month,1,69.65
2400-FEQME,Champions,0.33,529.08,2.02,6,Two year,55,20.5
2369-FEVNO,Low Priority,90.33,0.63,2.02,3,Month-to-month,1,19.9
9058-CBREO,Low Priority,96.2,0.59,2.02,5,Month-to-month,1,50.55
9282-IZGQK,Low Priority,97.73,0.59,2.02,8,Month-to-month,1,85.0
0164-XAIRP,Champions,0.35,495.9,2.01,5,Two year,24,19.55
5124-EOGYE,Champions,0.32,528.76,2.01,5,Two year,31,20.45
9885-CSMWE,Low Priority,97.55,0.59,2.01,6,Month-to-month,1,78.45
8577-QSOCG,Champions,0.33,518.93,2.01,5,Two year,38,20.2
2506-TNFCO,Low Priority,97.24,0.59,2.01,6,Month-to-month,1,69.55
2454-RPBRZ,Low Priority,98.06,0.58,2.0,11,Month-to-month,12,98.1
4884-LEVMQ,Champions,0.32,529.12,2.0,5,Two year,39,20.45
9114-DPSIA,Champions,0.07,2428.29,2.0,14,Two year,72,81.0
6370-ZVHDV,Champions,0.24,704.79,1.99,9,Two year,61,25.3
1043-YCUTE,Low Priority,77.24,2.2,1.99,8,Two year,56,25.15
8197-BFWVU,Champions,0.06,2671.76,1.98,14,Two year,72,93.25
2817-LVCPP,Champions,0.34,493.35,1.98,6,Two year,50,19.4
1024-GUALD,Low Priority,92.37,0.61,1.98,3,Month-to-month,1,24.8
5539-TMZLF,Low Priority,97.31,0.57,1.97,6,Month-to-month,1,69.75
6885-PKOAM,Champions,0.07,2570.82,1.97,14,Two year,71,85.75
0114-IGABW,Champions,0.1,1745.82,1.97,11,Two year,71,58.25
8062-YBDOE,Low Priority,97.31,0.57,1.96,6,Month-to-month,1,69.65
9081-WWXKP,Champions,0.32,526.29,1.96,6,Two year,47,20.25
1982-FEBTD,Champions,0.23,719.49,1.96,6,Two year,23,25.6
8992-JQYUN,Low Priority,96.3,0.58,1.95,6,Month-to-month,1,50.35
7908-QCBCA,Low Priority,97.31,0.57,1.95,6,Month-to-month,1,69.4
5494-HECPR,Low Priority,97.68,0.57,1.95,7,Month-to-month,1,80.25
2428-HYUNX,Champions,0.33,495.87,1.94,6,Two year,44,19.35
2167-FQSTQ,Champions,0.06,2671.76,1.94,14,Two year,72,92.4
3154-HMWUU,Champions,0.31,536.9,1.94,6,Two year,60,20.5
2320-JRSDE,Low Priority,90.71,0.61,1.93,3,Month-to-month,1,19.9
8701-DGLVH,Champions,0.31,536.82,1.93,6,Two year,51,20.45
1086-LXKFY,Low Priority,97.35,0.56,1.92,6,Month-to-month,1,69.1
9019-QVLZD,Low Priority,97.69,0.56,1.92,7,Month-to-month,1,79.55
5884-GCYMI,Low Priority,97.36,0.56,1.92,6,Month-to-month,1,69.4
7321-KKSDU,Champions,0.3,540.14,1.91,5,Two year,32,20.5
0607-DAAHE,Low Priority,72.2,2.26,1.91,6,Two year,53,19.75
4800-VHZKI,Low Priority,90.82,0.6,1.91,3,Month-to-month,1,19.9
9631-RXVJM,Champions,0.33,494.8,1.91,5,Two year,35,19.25
8580-AECUZ,Low Priority,97.69,0.56,1.91,6,Month-to-month,1,79.1
0107-YHINA,Low Priority,98.17,0.55,1.91,10,Month-to-month,1,99.75
7599-NTMDP,Champions,0.11,1459.38,1.9,11,Two year,62,48.7
8285-ABVLB,Champions,0.31,518.11,1.9,7,Two year,70,19.85
2777-PHDEI,Low Priority,97.67,0.55,1.9,6,Month-to-month,1,78.05
2462-XIIJB,Low Priority,98.03,0.55,1.9,9,Month-to-month,5,92.5
8168-UQWWF,Low Priority,98.15,0.55,1.89,11,Month-to-month,11,97.85
7450-NWRTR,Low Priority,98.19,0.55,1.88,11,Month-to-month,12,99.45
6551-VLJMV,Champions,0.3,527.6,1.88,5,Two year,34,20.05
2754-SDJRD,Low Priority,98.2,0.55,1.88,11,Month-to-month,8,100.15
9305-CDSKC,Low Priority,98.2,0.54,1.88,11,Month-to-month,8,99.65
6696-YDAYZ,Champions,0.29,544.6,1.87,4,Two year,16,20.5
3283-WCWXT,Champions,0.22,722.31,1.86,5,Two year,6,25.4
2900-PHPLN,Champions,0.31,512.1,1.85,7,Two year,70,19.55
2696-RZVZW,Champions,0.22,710.43,1.85,8,Two year,68,25.05
1285-OKIPP,Low Priority,97.79,0.54,1.85,7,Month-to-month,1,79.9
6567-HOOPW,Low Priority,97.77,0.54,1.85,7,Month-to-month,1,79.2
6982-UQZLY,Low Priority,91.54,0.57,1.84,3,Month-to-month,1,20.85
9300-RENDD,Low Priority,97.8,0.53,1.84,7,Month-to-month,1,79.95
5393-RXQSZ,Low Priority,97.79,0.53,1.84,7,Month-to-month,1,79.6
9500-WBGRP,Champions,0.32,497.23,1.84,7,Two year,69,19.1
7008-LZVOZ,Champions,0.22,720.74,1.84,9,Two year,66,25.3
7493-TPUWZ,Low Priority,97.79,0.53,1.83,8,Month-to-month,1,79.15
5134-IKDAY,Low Priority,97.49,0.53,1.83,6,Month-to-month,1,69.8
3653-NCRDJ,Champions,0.14,575.22,1.83,6,One year,43,19.2
1761-AEZZR,Low Priority,97.8,0.53,1.83,7,Month-to-month,1,79.55
4548-SDBKE,Low Priority,97.95,0.53,1.83,8,Month-to-month,5,85.2
2514-GINMM,Low Priority,97.8,0.53,1.83,7,Month-to-month,1,79.5
3389-YGYAI,Low Priority,98.34,0.53,1.83,12,Month-to-month,8,105.5
5960-WPXQM,Low Priority,97.78,0.53,1.83,6,Month-to-month,1,79.05
8740-CRYFY,Low Priority,97.78,0.53,1.83,6,Month-to-month,1,78.95
7781-HVGMK,Champions,0.08,1954.44,1.82,13,Two year,72,65.2
4910-GMJOT,Low Priority,98.17,0.52,1.8,10,Month-to-month,1,94.6
8149-RSOUN,Low Priority,98.17,0.52,1.79,9,Month-to-month,1,93.85
3279-DYZQM,Champions,0.3,514.88,1.79,7,Two year,71,19.45
0526-SXDJP,Champions,0.12,1261.49,1.77,10,Two year,72,42.1
1635-HDGFT,Champions,0.27,554.72,1.77,4,Two year,19,20.5
3774-VBNXY,Champions,0.28,543.9,1.77,7,Two year,64,20.2
7273-TEFQD,Low Priority,95.89,0.52,1.77,5,Month-to-month,3,41.15
8058-INTPH,Low Priority,97.88,0.51,1.77,7,Month-to-month,1,79.65
6108-OQZDQ,Low Priority,98.28,0.51,1.76,10,Month-to-month,4,97.95
8873-TMKGR,Champions,0.13,572.25,1.75,5,One year,29,19.1
3097-FQTVJ,Champions,0.28,538.8,1.75,6,Two year,41,20.0
2446-BEGGB,Low Priority,98.3,0.5,1.74,10,Month-to-month,6,98.25
6897-RWMUB,Champions,0.07,2040.01,1.74,12,Two year,61,68.05
7267-FRMJW,Champions,0.27,542.94,1.74,5,Two year,25,20.1
8966-SNIZF,Champions,0.29,519.89,1.74,7,Two year,70,19.45
5380-AFSSK,Low Priority,98.23,0.5,1.73,9,Month-to-month,5,93.9
5115-GZDEL,Champions,0.07,2014.52,1.73,13,Two year,72,67.2
9418-RUKPH,Champions,0.28,538.42,1.73,5,Two year,38,19.95
5192-EBGOV,Low Priority,98.09,0.5,1.71,8,Month-to-month,1,85.7
6614-YWYSC,Champions,0.2,723.96,1.7,8,Two year,61,25.0
3213-VVOLG,Champions,0.2,737.19,1.69,5,Two year,0,25.35
4826-XTSOH,Low Priority,98.11,0.49,1.69,8,Month-to-month,1,86.05
3569-JFODW,Champions,0.05,2671.76,1.69,14,Two year,72,90.95
5914-GXMDA,Champions,0.12,578.28,1.68,5,One year,32,19.3
2868-MZAGQ,Low Priority,97.97,0.49,1.68,8,Month-to-month,1,79.25
2796-NNUFI,Champions,0.26,544.57,1.67,6,Two year,46,19.95
2346-CZYIL,Champions,0.26,559.26,1.67,5,Two year,27,20.35
2737-WFVYW,Low Priority,96.46,0.49,1.67,6,Month-to-month,2,45.25
4110-PFEUZ,Low Priority,97.69,0.49,1.67,5,Month-to-month,1,69.55
0625-AFOHS,Champions,0.26,554.84,1.66,5,Two year,29,20.2
1215-EXRMO,Champions,0.25,567.27,1.66,6,Two year,50,20.55
7850-THJMU,Champions,0.27,535.14,1.66,5,Two year,26,19.65
6960-HVYXR,Low Priority,97.9,0.48,1.66,6,Month-to-month,1,76.0
4501-EQDRN,Low Priority,97.74,0.48,1.64,6,Month-to-month,1,69.7
7876-DNYAP,Champions,0.26,542.43,1.64,7,Two year,69,19.8
1223-UNPKS,Champions,0.25,552.22,1.63,4,Two year,20,20.05
0495-RVCBF,Low Priority,98.04,0.47,1.63,7,Month-to-month,1,79.7
9585-KKMFD,Champions,0.25,550.67,1.63,6,Two year,41,20.0
7673-BQGKU,Champions,0.25,558.12,1.61,7,Two year,69,20.15
8218-FFJDS,Champions,0.05,2590.62,1.61,14,Two year,72,86.4
2636-ALXXZ,Low Priority,97.79,0.47,1.6,6,Month-to-month,1,69.6
8375-DKEBR,Low Priority,97.79,0.47,1.6,6,Month-to-month,1,69.6
9916-AYHTC,Champions,0.25,549.12,1.59,6,Two year,48,19.85
5730-DBDSI,Champions,0.25,543.71,1.59,7,Two year,66,19.7
9124-LHCJQ,Low Priority,98.23,0.46,1.58,8,Month-to-month,1,85.45
9443-JUBUO,Champions,0.07,1956.15,1.57,13,Two year,72,65.25
1574-DYCWE,Champions,0.24,554.81,1.57,6,Two year,51,19.95
6134-KWTBV,Champions,0.2,679.11,1.57,8,Two year,62,23.4
9135-HSWOC,Champions,0.25,546.41,1.57,7,Two year,64,19.7
6725-TPKJO,Champions,0.24,559.39,1.56,6,Two year,44,20.05
7568-PODML,Low Priority,96.69,0.46,1.56,6,Month-to-month,1,45.3
0336-KXKFK,Champions,0.07,1834.66,1.56,12,Two year,72,61.2
5902-WBLSE,Champions,0.24,564.2,1.55,7,Two year,70,20.15
6762-NSODU,Champions,0.25,536.77,1.55,6,Two year,46,19.4
9681-OXGVC,Low Priority,98.53,0.45,1.54,11,Month-to-month,5,100.5
0841-NULXI,Low Priority,95.84,0.46,1.54,5,Month-to-month,1,35.55
6169-PPETC,Champions,0.23,578.07,1.54,5,Two year,35,20.5
1227-UDMZR,Champions,0.05,2671.76,1.54,14,Two year,72,91.15
3091-FYHKI,Low Priority,95.84,0.46,1.53,4,Month-to-month,1,35.45
0661-XEYAN,Low Priority,94.31,0.46,1.53,4,Month-to-month,1,25.8
9424-CMPOG,Champions,0.24,546.16,1.53,4,Two year,9,19.6
0582-AVCLN,Champions,0.23,571.33,1.53,5,Two year,38,20.3
1496-GGSUK,Low Priority,94.31,0.46,1.52,4,Month-to-month,1,25.7
6963-KQYQB,Champions,0.18,707.92,1.52,8,Two year,70,24.05
7941-RCJOW,Champions,0.24,546.21,1.51,7,Two year,65,19.55
9507-EXLTT,Low Priority,98.17,0.44,1.51,7,Month-to-month,1,79.35
4609-KNNWG,Champions,0.23,559.58,1.51,5,Two year,27,19.9
6010-DDPPW,Champions,0.17,749.11,1.5,9,Two year,70,25.15
0679-IDSTG,Low Priority,97.92,0.44,1.49,6,Month-to-month,1,69.25
8028-PNXHQ,Champions,0.18,718.3,1.49,7,Two year,62,24.25
0506-YLVKJ,Champions,0.22,573.03,1.48,6,Two year,46,20.2
3871-IKPYH,Low Priority,97.94,0.43,1.48,6,Month-to-month,1,69.1
5774-QPLTF,Champions,0.1,609.86,1.48,6,One year,50,20.35
0936-NQLJU,Champions,0.21,590.76,1.47,6,Two year,41,20.65
0042-RLHYP,Champions,0.23,555.81,1.47,7,Two year,69,19.7
5296-BFCYD,Champions,0.22,570.19,1.47,6,Two year,46,20.1
1245-HARPS,Champions,0.22,580.82,1.47,4,Two year,14,20.4
5248-YGIJN,Champions,0.05,2671.76,1.46,14,Two year,72,90.25
4139-DETXS,Champions,0.06,1932.25,1.46,13,Two year,72,64.45
4550-EVXNY,Low Priority,97.99,0.42,1.45,6,Month-to-month,1,69.65
4163-HFTUK,Champions,0.11,572.38,1.44,6,One year,51,19.1
2265-CYWIV,Low Priority,98.61,0.42,1.44,10,Month-to-month,4,99.6
5542-TBBWB,Low Priority,98.03,0.42,1.43,6,Month-to-month,1,69.9
5875-YPQFJ,Low Priority,98.03,0.42,1.43,5,Month-to-month,1,69.9
9804-ICWBG,Low Priority,98.03,0.42,1.43,6,Month-to-month,1,69.9
5176-LMJXE,Champions,0.21,590.47,1.43,6,Two year,47,20.55
5480-HPRRX,Low Priority,94.55,0.43,1.43,4,Month-to-month,3,25.3
4510-HIMLV,Low Priority,98.03,0.42,1.42,6,Month-to-month,1,69.8
1945-XISKS,Champions,0.22,559.25,1.42,7,Two year,67,19.65
9639-BUJXT,Champions,0.1,614.39,1.42,7,One year,63,20.5
7254-IQWOZ,Low Priority,98.03,0.42,1.42,6,Month-to-month,1,69.65
4603-JANFB,Low Priority,98.03,0.42,1.42,6,Month-to-month,1,69.85
1085-LDWAM,Champions,0.1,609.9,1.4,7,One year,69,20.35
2143-LJULT,Champions,0.16,756.29,1.4,9,Two year,67,25.25
4077-HWUYD,Champions,0.05,2625.31,1.39,14,Two year,72,87.55
5656-JAMLX,Champions,0.21,569.36,1.39,7,Two year,62,19.85
8544-JNBOX,Champions,0.19,605.91,1.37,7,Two year,72,20.8
1705-GUHPV,Champions,0.16,724.82,1.37,8,Two year,63,24.2
8603-IJWDN,Low Priority,98.49,0.4,1.36,8,Month-to-month,1,86.6
6479-SZPLM,Champions,0.21,557.71,1.36,5,Two year,36,19.45
5766-FTRTS,Champions,0.05,2532.35,1.34,14,Two year,72,84.45
0485-ZBSLN,Champions,0.16,741.34,1.34,8,Two year,65,24.75
6734-JDTTV,Champions,0.2,574.98,1.34,7,Two year,65,19.85
9453-PATOS,Champions,0.05,2551.84,1.34,14,Two year,72,85.1
1998-VHJHK,Champions,0.1,573.93,1.33,5,One year,27,19.15
1820-TQVEV,Low Priority,98.15,0.39,1.33,5,Month-to-month,1,69.55
6502-MJQAE,Low Priority,98.15,0.39,1.33,6,Month-to-month,1,69.6
8215-NGSPE,Champions,0.2,580.78,1.33,6,Two year,42,20.0
1767-CJKBA,Champions,0.15,751.86,1.32,8,Two year,66,25.1
5848-FHRFC,Champions,0.2,583.74,1.32,7,Two year,68,20.05
9392-XBGTD,Champions,0.19,604.43,1.31,5,Two year,27,20.6
5196-SGOAK,Low Priority,98.33,0.38,1.31,6,Month-to-month,1,75.7
2595-KIWPV,Champions,0.2,573.37,1.3,5,Two year,27,19.7
9823-EALYC,Champions,0.05,2424.38,1.3,14,Two year,72,80.85
5696-EXCYS,Champions,0.2,564.68,1.3,4,Two year,17,19.45
4625-LAMOB,Champions,0.19,599.76,1.29,6,Two year,44,20.4
1455-UGQVH,Low Priority,98.73,0.38,1.29,11,Month-to-month,10,98.5
6408-WHTEF,Champions,0.04,2671.76,1.28,14,Two year,72,89.4
9800-OUIGR,Champions,0.19,587.32,1.27,7,Two year,66,20.0
9300-AGZNL,Low Priority,98.69,0.37,1.27,9,Month-to-month,1,94.0
9497-QCMMS,Low Priority,98.69,0.37,1.27,8,Month-to-month,1,93.55
1447-GIQMR,Low Priority,98.24,0.37,1.26,6,Month-to-month,1,69.15
4967-WPNCF,Champions,0.06,1909.92,1.25,13,Two year,72,63.7
0229-LFJAF,Champions,0.05,2088.42,1.25,13,Two year,72,69.65
9150-KPBJQ,Champions,0.19,576.87,1.25,3,Two year,6,19.65
3810-PJUHR,Champions,0.14,759.43,1.23,9,Two year,70,25.35
6115-ZTBFQ,Champions,0.05,1963.94,1.23,13,Two year,72,65.5
6416-TVAIH,Low Priority,98.27,0.36,1.23,6,Month-to-month,1,68.5
5854-KSRBJ,Champions,0.14,760.93,1.23,9,Two year,70,25.4
2632-TACXW,Champions,0.15,708.45,1.21,7,Two year,62,23.65
5980-BDHPY,Champions,0.04,2611.96,1.2,14,Two year,72,87.1
7206-GZCDC,Low Priority,98.32,0.35,1.2,6,Month-to-month,1,69.25
9251-AWQGT,Champions,0.17,594.84,1.19,6,Two year,48,20.0
8779-QRDMV,Low Priority,97.08,0.35,1.19,5,Month-to-month,1,39.65
5727-MYATE,Champions,0.04,2671.76,1.18,14,Two year,72,90.8
1951-IEYXM,Champions,0.04,2671.76,1.18,14,Two year,72,90.6
5666-MBJPT,Champions,0.14,751.97,1.18,9,Two year,65,25.1
4079-WWQQQ,Champions,0.05,1965.48,1.17,13,Two year,72,65.55
3677-IYRBF,Low Priority,96.26,0.35,1.17,5,Month-to-month,2,30.4
3768-VHXQO,Champions,0.14,744.49,1.16,8,Two year,67,24.85
7665-TOALD,Low Priority,98.39,0.34,1.16,6,Month-to-month,1,69.6
8402-OOOHJ,Champions,0.16,618.49,1.16,6,Two year,41,20.65
3910-MRQOY,Champions,0.17,578.87,1.14,7,Two year,72,19.4
5296-PSYVW,Champions,0.13,735.52,1.13,8,Two year,72,24.55
1619-YWUBB,Champions,0.13,747.52,1.13,8,Two year,68,24.95
0612-RTZZA,Low Priority,95.66,0.34,1.13,4,Month-to-month,1,25.25
0206-OYVOC,Champions,0.17,575.38,1.12,6,Two year,46,19.25
8896-RAZCR,Champions,0.16,596.03,1.12,6,Two year,44,19.9
8774-GSBUN,Champions,0.13,761.03,1.11,9,Two year,72,25.4
4312-KFRXN,Champions,0.13,761.03,1.11,8,Two year,72,25.4
6651-RLGGM,Champions,0.12,788.04,1.1,9,Two year,67,26.3
2560-QTSBS,Champions,0.07,698.52,1.1,8,One year,72,23.3
4806-HIPDW,Low Priority,98.47,0.32,1.09,6,Month-to-month,1,68.95
9950-MTGYX,Champions,0.16,608.06,1.08,5,Two year,28,20.3
6485-QXWWE,Champions,0.12,779.08,1.06,9,Two year,62,26.0
2799-TSLAG,Champions,0.12,758.08,1.05,9,Two year,65,25.3
9972-EWRJS,Champions,0.16,576.59,1.04,7,Two year,67,19.25
6917-FIJHC,Champions,0.12,779.09,1.04,9,Two year,72,26.0
8908-NMQTX,Champions,0.05,1967.11,1.02,13,Two year,72,65.6
3776-EKTKM,Low Priority,97.27,0.3,1.02,5,Month-to-month,1,36.45
7579-KKLOE,Champions,0.03,2671.76,1.02,14,Two year,71,91.25
7064-JHXCE,Champions,0.15,600.61,1.02,7,Two year,62,20.05
9337-SRRNI,Champions,0.12,758.11,1.02,9,Two year,66,25.3
2990-IAJSV,Champions,0.03,2671.76,1.02,14,Two year,72,92.0
3678-MNGZX,Champions,0.15,597.62,1.01,7,Two year,68,19.95
6457-GIRWB,Low Priority,98.6,0.29,1.0,6,Month-to-month,1,69.35
3428-XZMAZ,Low Priority,98.6,0.29,1.0,6,Month-to-month,1,69.35
8434-VGEQQ,Champions,0.14,615.62,1.0,7,Two year,61,20.55
3716-BDVDB,Low Priority,98.6,0.29,0.99,6,Month-to-month,1,69.1
5970-GHJAW,Champions,0.14,597.64,0.99,6,Two year,46,19.95
0897-FEGMU,Low Priority,99.03,0.29,0.99,11,Month-to-month,11,99.5
9945-PSVIP,Champions,0.15,560.14,0.98,5,Two year,25,18.7
4176-RELJR,Champions,0.11,752.15,0.98,9,Two year,67,25.1
6980-IMXXE,Champions,0.14,605.14,0.98,7,Two year,69,20.2
0902-XKXPN,Champions,0.14,605.15,0.97,7,Two year,69,20.2
7722-VJRQD,Champions,0.05,1827.66,0.97,12,Two year,72,60.95
3873-WOSBC,Champions,0.11,767.17,0.95,9,Two year,67,25.6
5360-XGYAZ,Champions,0.04,1968.68,0.94,13,Two year,72,65.65
9732-OUYRN,Champions,0.07,569.59,0.94,6,One year,49,19.0
3070-FNFZQ,Champions,0.13,611.19,0.93,5,Two year,23,20.4
0774-RMNUW,Champions,0.04,1790.2,0.92,12,Two year,71,59.7
2856-HYAPG,Low Priority,98.69,0.27,0.92,6,Month-to-month,1,68.65
3296-SILRA,Low Priority,98.82,0.27,0.92,7,Month-to-month,1,76.4
2012-NWRPA,Low Priority,99.11,0.27,0.91,11,Month-to-month,11,99.55
0839-QNXME,Champions,0.14,581.21,0.9,5,Two year,30,19.4
1439-LCGVL,Champions,0.07,575.61,0.9,5,One year,26,19.2
9574-BOSMD,Champions,0.1,761.22,0.89,8,Two year,68,25.4
6051-PTVNS,Champions,0.07,574.11,0.89,6,One year,55,19.15
6585-WCEWR,Champions,0.13,609.72,0.89,7,Two year,72,20.35
0661-KQHNK,Champions,0.07,569.61,0.88,3,One year,6,19.0
0488-GSLFR,Low Priority,98.77,0.26,0.87,6,Month-to-month,1,69.5
8164-OCKUJ,Champions,0.12,617.23,0.87,6,Two year,59,20.6
1450-GALXR,Low Priority,99.13,0.26,0.87,11,Month-to-month,10,98.5
6425-JWTDV,Champions,0.13,576.74,0.86,6,Two year,48,19.25
7660-HDPJV,Low Priority,98.77,0.26,0.86,6,Month-to-month,1,69.2
9728-FTTVZ,Low Priority,98.77,0.26,0.86,6,Month-to-month,1,69.2
4589-IUAJB,Champions,0.1,726.75,0.85,8,Two year,70,24.25
3148-AOIQT,Champions,0.1,747.75,0.85,8,Two year,69,24.95
8207-VVMYB,Champions,0.09,779.26,0.84,9,Two year,70,26.0
2097-YVPKN,Champions,0.09,771.77,0.83,9,Two year,65,25.75
2030-BTZRO,Champions,0.12,611.28,0.82,3,Two year,6,20.4
2072-ZVJJX,Champions,0.1,756.78,0.82,9,Two year,68,25.25
7167-PCEYD,Champions,0.12,593.29,0.81,7,Two year,67,19.8
0613-WUXUM,Champions,0.12,575.29,0.81,7,Two year,70,19.2
2569-WGERO,Champions,0.11,633.79,0.8,7,Two year,72,21.15
6861-XWTWQ,Low Priority,99.2,0.24,0.8,11,Month-to-month,7,99.25
7216-EWTRS,Low Priority,99.21,0.24,0.8,10,Month-to-month,1,100.8
4817-KEQSP,Champions,0.12,594.8,0.8,7,Two year,71,19.85
3454-JFUBC,Champions,0.12,599.3,0.8,7,Two year,68,20.0
6060-QBMGV,Champions,0.12,594.79,0.8,7,Two year,70,19.85
4742-TXUEX,Champions,0.12,578.3,0.8,6,Two year,47,19.3
7161-DFHUF,Champions,0.1,714.8,0.79,8,Two year,71,23.85
5406-KGRMX,Champions,0.09,735.81,0.79,8,Two year,71,24.55
9297-EONCV,Champions,0.03,2671.76,0.78,14,Two year,72,91.35
7558-IMLMT,Champions,0.11,623.32,0.77,7,Two year,67,20.8
1403-GYAFU,Champions,0.11,600.82,0.77,7,Two year,70,20.05
6894-LFHLY,Low Priority,99.01,0.23,0.76,7,Month-to-month,1,75.75
9435-JMLSX,Champions,0.03,2582.33,0.76,14,Two year,71,86.1
0023-HGHWL,Low Priority,97.04,0.23,0.75,4,Month-to-month,1,25.1
5242-UOWHD,Champions,0.11,609.84,0.74,6,Two year,45,20.35
7469-LKBCI,Champions,0.12,567.85,0.74,4,Two year,16,18.95
2848-YXSMW,Champions,0.11,581.35,0.73,7,Two year,72,19.4
4718-WXBGI,Champions,0.02,2671.76,0.73,14,Two year,72,91.95
1167-OYZJF,Champions,0.11,600.86,0.72,7,Two year,67,20.05
6892-BOGQE,Champions,0.1,626.36,0.72,7,Two year,71,20.9
3274-NSDWE,Champions,0.11,587.38,0.7,7,Two year,68,19.6
5146-YYFRZ,Champions,0.1,597.88,0.7,7,Two year,67,19.95
1768-ZAIFU,Low Priority,97.21,0.21,0.7,4,Month-to-month,1,25.2
9248-OJYKK,Low Priority,99.1,0.21,0.69,7,Month-to-month,1,76.45
5220-AGAAX,Champions,0.08,719.4,0.67,8,Two year,68,24.0
8148-WOCMK,Champions,0.1,587.4,0.67,4,Two year,8,19.6
7480-SPLEF,Champions,0.08,779.41,0.66,9,Two year,69,26.0
9668-PUGNU,Champions,0.08,734.41,0.65,8,Two year,71,24.5
0264-CNITK,Champions,0.1,602.42,0.65,7,Two year,71,20.1
3266-FTKHB,Champions,0.1,573.92,0.65,4,Two year,17,19.15
0769-MURVM,Champions,0.03,1970.42,0.64,13,Two year,72,65.7
7932-WPTDS,Low Priority,97.42,0.2,0.64,3,Month-to-month,1,24.8
1591-XWLGB,Champions,0.1,594.92,0.64,7,Two year,71,19.85
5465-BUBFA,Champions,0.1,578.44,0.63,6,Two year,41,19.3
1240-HCBOH,Champions,0.07,782.43,0.63,9,Two year,67,26.1
2609-IAICY,Low Priority,99.18,0.19,0.63,6,Month-to-month,1,77.15
6484-LATFU,Champions,0.08,735.95,0.62,8,Two year,68,24.55
9537-JALFH,Champions,0.09,596.44,0.62,7,Two year,69,19.9
7463-IFMQU,Champions,0.09,600.95,0.61,7,Two year,72,20.05
0831-JNISG,Champions,0.09,593.47,0.59,7,Two year,71,19.8
4635-EJYPD,Champions,0.09,567.97,0.59,5,Two year,32,18.95
7969-FFOWG,Champions,0.09,596.47,0.59,7,Two year,65,19.9
1354-YZFNB,Champions,0.09,585.98,0.57,3,Two year,4,19.55
7695-PKLCZ,Champions,0.08,614.48,0.57,7,Two year,68,20.5
6857-TKDJV,Champions,0.07,739.0,0.56,8,Two year,67,24.65
4774-HHGGS,Champions,0.09,571.0,0.56,5,Two year,30,19.05
5787-KXGIY,Champions,0.09,578.5,0.55,7,Two year,72,19.3
9397-TZSHA,Champions,0.07,737.5,0.55,8,Two year,69,24.6
6368-TZZDT,Champions,0.08,584.51,0.54,3,Two year,4,19.5
4878-BUNFV,Champions,0.08,620.51,0.54,6,Two year,42,20.7
2236-HILPA,Champions,0.08,619.01,0.54,7,Two year,62,20.65
1635-NZATJ,Champions,0.06,763.01,0.54,9,Two year,71,25.45
8838-GPHZP,Champions,0.08,617.51,0.54,7,Two year,63,20.6
3967-VQOGC,Champions,0.06,746.52,0.53,8,Two year,67,24.9
9778-OGKQZ,Champions,0.02,2671.76,0.53,14,Two year,72,92.0
3523-BRGUW,Champions,0.04,578.77,0.51,5,One year,26,19.3
4195-PNGZS,Champions,0.06,733.05,0.49,8,Two year,69,24.45
1093-YSWCA,Champions,0.08,586.05,0.49,4,Two year,11,19.55
4933-BSAIP,Champions,0.08,572.56,0.48,5,Two year,40,19.1
